,derived_msa-md,derived_loan_product_type,derived_ethnicity,derived_race,derived_sex,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,hoepa_status,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,income,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,submission_of_application,initially_payable_to_institution,aus-1,denial_reason-1,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,action_taken
0,16220,0,1,1,1,0,2,1,1,1,2,2,2,25000,2,2,2,2,2,2,1,2,3,75,8,10,2,5,2,4,5,8,2,4,1,5,2,4,2,2,6,10,4853,6,75800,109,1332,1883,40,1
1,16940,0,1,1,0,0,2,1,1,1,2,2,2,65000,2,2,2,2,2,2,1,2,1,20,8,10,2,5,2,4,5,8,2,4,2,5,2,4,2,2,6,10,5283,11,76700,138,1702,1910,19,1
2,99999,0,1,1,1,0,2,1,1,1,1111,1111,1111,885000,2,1111,1111,1111,1111,1,1,1111,1111,311,1111,1111,2,5,2,4,5,8,2,4,1,5,2,4,1111,1111,1111,10,2396,23,79700,107,316,862,32,1
3,16940,0,0,1,1,0,2,1,1,1,2,2,2,145000,2,2,2,2,2,2,1,1,1,34,9,10,1,5,2,4,5,8,2,4,1,5,2,4,2,1,6,10,8158,9,76700,113,2682,3341,23,1
4,16220,0,0,1,1,0,2,1,1,1,2,2,2,145000,2,2,2,2,2,1,1,3,5,68,3,10,1,5,2,4,5,8,2,4,1,5,2,4,2,1,6,10,7178,6,75800,95,2007,3182,44,1
5,99999,0,1,1,2,0,2,1,1,1,2,2,2,115000,2,2,2,2,2,1,1,3,5,133,3,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,6,10,2749,14,79700,98,751,1281,50,1
6,16940,2,1,1,1,2,2,3,32,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,80,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,3717,36,76700,92,1006,1347,40,1
7,16940,0,1,1,2,0,1,1,1,1,2,2,2,235000,2,2,2,2,2,1,1,3,5,70,2,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4351,15,76700,104,1042,1504,40,1
8,16220,0,1,1,2,3,2,1,1,1,2,2,2,65000,2,2,2,2,2,1,2,3,5,176,3,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,2686,11,75800,70,541,1059,40,1
9,16940,2,1,1,1,2,1,3,1,1,2,2,2,295000,2,2,2,2,2,1,1,3,5,67,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4686,12,76700,152,1751,1966,36,1
10,16940,2,1,1,2,2,1,3,1,1,2,2,2,495000,2,2,2,2,2,1,1,3,5,118,1,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4686,12,76700,152,1751,1966,36,1
11,99999,2,1,1,2,2,1,3,1,1,2,2,2,135000,2,2,2,2,2,2,1,1,1,65,2,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,6854,7,79700,111,2191,3628,19,1
12,99999,2,1,1,1,2,1,3,1,1,2,2,2,165000,2,2,2,2,2,1,1,3,5,91,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,2699,15,79700,108,744,1078,40,1
13,99999,4,1,1,0,0,2,1,2,2,2,1,2,55000,2,2,2,2,2,1,1,3,5,58,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,6,10,5737,14,79700,90,1622,2217,32,1
14,99999,4,1,1,1,0,2,1,4,2,2,1,2,25000,2,2,2,2,2,1,1,3,5,109,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,10,6854,7,79700,111,2191,3628,19,1
15,16220,2,1,1,1,0,2,3,1,1,2,2,2,115000,3,2,2,2,2,1,1,3,5,24,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,3,1,2,4341,9,75800,99,1422,1914,57,0
16,99999,0,1,2,2,0,1,1,1,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,47,2,1,2,2,2,2,5,2,2,2,1,2,2,2,1,1,1,10,6223,13,79700,91,1745,2614,47,1
17,99999,0,0,1,1,0,1,1,1,1,2,2,2,115000,2,2,2,2,2,1,2,3,5,158,1,10,11,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,6496,9,79700,79,2153,3230,42,1
18,16940,4,1,1,2,0,2,1,2,2,2,1,2,55000,2,2,2,2,2,1,1,3,5,66,1,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,6,10,5283,11,76700,138,1702,1910,19,1
19,16940,2,0,1,1,0,2,3,32,1,2,2,2,105000,3,2,2,2,2,1,1,3,5,79,2,10,1,5,2,4,5,8,2,4,1,5,2,4,1,3,6,9,4686,12,76700,152,1751,1966,36,0
20,99999,4,1,1,2,0,2,1,4,2,2,2,2,35000,3,2,2,2,2,1,1,3,5,132,1,1,2,2,2,2,5,5,2,2,1,2,2,2,1,3,6,6,5545,20,79700,79,1378,2089,39,0
21,16220,2,1,1,1,0,2,3,32,1,2,2,2,95000,3,2,2,2,2,1,1,3,5,10,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,3,1,1,4341,9,75800,99,1422,1914,57,0
22,16940,0,1,1,1,0,1,1,1,1,2,2,2,345000,2,2,2,2,2,1,1,3,5,119,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,7965,17,76700,128,2462,3075,38,1
23,16940,2,1,1,1,0,2,3,1,1,2,2,2,185000,3,2,2,2,2,2,1,1,1,84,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,3,1,6,4237,5,76700,117,1459,1812,23,0
24,99999,0,1,1,1,0,1,1,1,1,2,2,2,205000,2,2,2,2,2,1,1,3,5,52,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,6187,5,79700,99,1965,2799,40,1
25,16940,0,1,2,2,0,2,1,1,1,2,2,2,415000,2,2,2,2,2,1,1,3,5,177,1,3,2,2,2,2,2,5,2,2,1,2,2,2,1,1,1,10,2497,15,76700,111,587,746,32,1
26,16220,2,1,1,1,2,1,3,1,1,2,2,2,185000,2,2,2,2,2,1,1,3,5,61,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,7178,6,75800,95,2007,3182,44,1
27,16940,0,1,1,2,3,1,1,1,1,2,2,2,165000,2,2,2,2,2,1,1,3,5,43,1,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4237,5,76700,117,1459,1812,23,1
28,16940,0,1,1,2,3,1,1,1,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,173,1,3,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,10,7965,17,76700,128,2462,3075,38,1
29,99999,0,1,1,2,0,1,1,1,1,2,2,2,125000,2,2,2,2,2,2,1,1,1,39,1,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,3509,13,79700,94,1099,1535,37,1
30,99999,4,1,1,2,0,2,1,4,2,2,2,2,115000,2,2,2,2,2,1,1,3,5,199,1,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,6,10,5933,11,79700,122,1634,3517,22,1
31,16940,4,1,1,1,0,2,1,2,2,2,2,2,35000,2,2,2,2,2,1,1,3,5,96,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,10,4351,15,76700,104,1042,1504,40,1
32,99999,4,1,1,0,0,2,1,2,2,2,2,2,35000,2,2,2,2,2,1,1,3,5,107,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,6,10,6851,9,79700,129,1996,2300,27,1
33,16220,2,1,1,1,2,1,3,1,1,2,2,2,395000,2,2,2,2,2,1,1,3,5,60,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,3684,10,75800,149,1253,1337,28,1
34,99999,0,1,1,2,1,1,1,1,1,2,2,2,105000,2,2,2,2,2,1,2,3,5,124,1,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,3496,4,79700,112,1071,1432,49,1
35,99999,0,1,1,1,0,1,1,1,1,2,2,2,445000,2,2,2,2,2,1,1,3,5,130,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,7099,29,79700,131,1731,3539,26,1
36,99999,1,1,1,2,0,1,2,1,1,2,2,2,315000,2,2,2,2,2,1,1,3,5,106,2,2,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,6854,7,79700,111,2191,3628,19,1
37,99999,2,1,2,2,0,2,3,32,1,2,2,2,325000,3,2,2,2,2,1,1,3,5,112,1,3,2,2,2,2,1,5,2,2,1,2,2,2,1,3,1,4,5933,11,79700,122,1634,3517,22,0
38,16940,2,1,2,2,2,2,3,1,1,2,2,2,395000,2,2,2,2,2,1,1,3,5,81,3,3,2,2,2,2,5,1,2,2,1,2,2,2,1,1,1,10,4237,5,76700,117,1459,1812,23,1
39,16940,2,1,1,2,2,1,3,1,1,2,2,2,225000,2,2,2,2,2,1,1,3,5,58,2,2,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,6053,21,76700,96,1425,2501,56,1
40,99999,2,1,1,1,0,2,3,1,1,2,2,2,125000,3,2,2,2,2,1,1,3,5,25,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,3,1,4,2343,19,79700,40,236,871,28,0
41,99999,2,1,1,0,2,1,3,1,1,2,2,2,245000,2,2,2,2,2,1,1,3,5,46,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,6854,7,79700,111,2191,3628,19,1
42,99999,2,1,1,2,0,2,3,32,1,2,2,2,265000,2,2,2,2,2,1,1,3,5,129,1,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4089,11,79700,84,1260,1696,37,1
43,99999,0,1,2,2,3,1,1,1,1,2,2,2,275000,2,2,2,2,2,1,1,3,5,425,3,2,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,10,9871,13,79700,127,2590,3489,15,1
44,99999,2,1,1,2,0,2,3,32,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,88,1,2,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,3710,9,79700,107,1227,1621,50,1
45,99999,0,1,1,1,0,1,1,1,1,2,2,2,125000,2,2,2,2,2,1,1,3,5,75,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4553,20,79700,125,1072,1581,30,1
46,16940,4,1,1,1,0,2,1,4,2,2,2,2,55000,2,2,2,2,2,1,1,3,5,73,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,10,4916,19,76700,58,1317,1878,27,1
47,16220,0,0,1,1,0,2,1,1,1,2,2,2,285000,2,2,2,2,2,1,1,3,5,88,2,10,12,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,3684,10,75800,149,1253,1337,28,1
48,16940,2,2,1,2,2,2,3,1,1,2,2,2,305000,2,2,2,2,2,1,1,3,5,105,1,2,2,1,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4969,26,76700,110,1365,1907,33,1
49,16940,2,1,1,1,0,2,3,32,1,2,2,2,475000,2,2,2,2,2,1,1,3,5,105,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,5283,11,76700,138,1702,1910,19,1
50,99999,2,2,1,2,0,2,3,1,1,2,2,2,155000,2,2,2,2,2,1,1,3,5,150,3,3,2,1,2,2,5,6,2,2,1,2,2,2,1,1,1,10,6629,5,79700,118,1928,2633,34,1
51,99999,4,1,1,2,0,2,1,4,2,2,2,2,25000,3,2,2,2,2,1,1,3,5,98,1,1,2,2,2,2,5,5,2,2,2,1,2,2,1,3,6,9,6851,9,79700,129,1996,2300,27,0
52,99999,4,1,1,2,0,2,1,2,2,2,2,2,45000,2,2,2,2,2,1,1,3,5,92,1,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,6,10,6854,7,79700,111,2191,3628,19,1
53,99999,4,1,1,2,0,2,1,4,2,2,1,2,25000,2,2,2,2,2,1,1,3,5,112,1,1,2,2,2,2,5,5,2,2,2,1,2,2,1,1,6,10,6851,9,79700,129,1996,2300,27,1
54,16220,2,1,1,2,2,2,3,1,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,61,2,2,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4341,9,75800,99,1422,1914,57,1
55,16220,2,1,1,2,2,2,3,1,1,2,2,2,285000,2,2,2,2,2,1,1,3,5,115,2,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,3841,7,75800,131,1235,1220,43,1
56,99999,0,1,1,2,0,2,1,1,1,2,2,2,295000,2,2,2,2,2,1,1,3,5,127,1,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,3812,4,79700,101,915,1590,56,1
57,99999,2,1,1,2,0,2,3,32,1,2,2,2,125000,3,2,2,2,2,1,1,3,5,51,1,3,2,2,2,2,5,5,2,2,1,2,2,2,1,3,1,3,4089,11,79700,84,1260,1696,37,0
58,16220,2,1,1,1,2,2,3,1,1,2,2,2,205000,2,2,2,2,2,1,1,3,5,73,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,7178,6,75800,95,2007,3182,44,1
59,99999,4,1,1,1,0,2,1,2,2,2,1,2,55000,3,2,2,2,2,1,1,3,5,89,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,3,6,1,6854,7,79700,111,2191,3628,19,0
60,99999,0,1,1,1,0,2,1,1,1,2,2,2,275000,2,2,2,2,2,1,1,3,5,105,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,3701,16,79700,132,935,1120,36,1
61,99999,2,1,1,0,2,2,3,1,1,2,2,2,165000,2,2,2,2,2,1,1,3,5,128,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,3354,9,79700,97,952,1462,72,1
62,16220,4,1,1,1,0,2,1,4,2,2,2,2,65000,2,2,2,2,2,1,1,3,5,119,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,10,6565,8,75800,111,1758,2431,25,1
63,16940,4,1,1,2,0,2,1,4,2,2,1,2,55000,2,2,2,2,2,1,1,3,5,176,1,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,6,10,8158,9,76700,113,2682,3341,23,1
64,99999,4,1,1,2,0,2,1,4,2,2,1,2,95000,2,2,2,2,2,1,1,3,5,65,1,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,6,10,7083,3,79700,104,2449,4033,29,1
65,99999,0,1,1,2,0,2,1,1,1,2,2,2,335000,2,2,2,2,2,1,1,3,5,202,1,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4593,25,79700,83,1005,1567,38,1
66,99999,4,1,1,2,0,2,1,2,2,2,1,2,25000,3,2,2,2,2,1,1,3,5,33,1,1,2,2,2,2,5,5,2,2,1,2,2,2,1,3,6,1,6187,5,79700,99,1965,2799,40,0
67,16940,2,1,1,2,0,2,3,32,1,2,2,2,485000,2,2,2,2,2,1,1,3,5,99,3,2,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,10,4686,12,76700,152,1751,1966,36,1
68,99999,0,1,1,1,0,2,1,4,1,2,2,2,55000,2,2,2,2,2,1,1,3,5,47,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,10,3174,19,79700,85,1058,1628,44,1
69,99999,4,1,1,1,0,2,1,2,2,2,1,2,55000,3,2,2,2,2,1,1,3,5,89,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,3,6,1,6854,7,79700,111,2191,3628,19,0
70,16940,2,1,1,1,0,2,3,4,1,2,2,2,665000,3,2,2,2,2,1,1,3,5,151,9,10,2,5,2,4,5,8,2,4,1,5,2,4,1,3,6,6,7965,17,76700,128,2462,3075,38,0
71,99999,1,1,1,2,0,2,2,1,1,2,2,2,155000,3,2,2,2,2,1,1,3,5,88,1,1,2,2,2,2,5,5,2,2,2,1,2,2,1,3,1,3,3113,6,79700,80,846,1094,36,0
72,16940,4,1,1,2,0,2,1,2,2,2,2,2,55000,2,2,2,2,2,1,1,3,5,99,1,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,6,10,4686,12,76700,152,1751,1966,36,1
73,99999,4,1,1,2,0,2,1,4,2,2,1,2,205000,3,2,2,2,2,1,1,3,5,126,1,1,2,2,2,2,5,5,2,2,1,2,2,2,1,3,6,9,5933,11,79700,122,1634,3517,22,0
74,99999,0,1,1,2,0,2,1,32,1,2,2,2,465000,3,2,2,2,2,1,1,3,5,194,1,1,2,2,2,2,5,5,2,2,1,2,2,2,1,3,1,3,5933,11,79700,122,1634,3517,22,0
75,99999,0,1,1,2,0,2,1,32,1,2,2,2,105000,2,2,2,2,2,1,1,3,5,39,1,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,6854,7,79700,111,2191,3628,19,1
76,16940,0,1,1,2,0,2,1,32,1,2,2,2,85000,3,2,2,2,2,1,1,3,5,125,2,1,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,1,8555,17,76700,111,2040,2810,38,0
77,16940,2,2,1,2,0,2,3,1,1,2,2,2,325000,2,2,2,2,2,1,1,3,5,127,1,3,2,1,2,2,5,5,2,2,2,1,2,2,1,1,1,10,4916,19,76700,58,1317,1878,27,1
78,99999,2,1,1,2,0,2,3,1,1,2,2,2,225000,2,2,2,2,2,1,1,3,5,66,3,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4406,13,79700,92,1502,2229,37,1
79,99999,2,1,1,1,0,2,3,1,1,2,2,2,285000,2,2,2,2,2,1,1,3,5,118,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,5933,11,79700,122,1634,3517,22,1
80,99999,0,1,1,1,0,2,1,4,1,2,2,2,85000,3,2,2,2,2,1,2,3,5,122,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,9,3113,6,79700,80,846,1094,36,0
81,16940,2,1,1,0,0,2,3,1,1,2,2,2,135000,3,2,2,2,2,2,1,2,2,40,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,1,4237,5,76700,117,1459,1812,23,0
82,99999,0,1,1,2,0,2,1,1,1,2,2,2,405000,3,2,2,2,2,1,1,3,5,82,1,2,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,1,9871,13,79700,127,2590,3489,15,0
83,99999,2,1,1,1,0,2,3,1,1,2,2,2,505000,2,2,2,2,2,1,1,3,5,63,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,6854,7,79700,111,2191,3628,19,1
84,16940,2,1,1,1,2,2,3,1,1,2,2,2,245000,2,2,2,2,2,1,1,3,5,46,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4969,26,76700,110,1365,1907,33,1
85,99999,0,1,1,2,0,2,1,1,1,2,2,2,245000,2,2,2,2,2,1,1,3,5,46,3,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,6,10,5737,14,79700,90,1622,2217,32,1
86,16940,0,1,1,2,0,2,1,32,1,1111,1111,1111,195000,2,1111,1111,1111,1111,1,1,1111,1111,87,1111,1111,2,2,2,2,5,5,2,2,1,2,2,2,1111,1111,1111,1111,3273,29,76700,55,621,1617,76,1
87,16940,4,1,2,2,0,2,1,32,2,1111,1111,1111,25000,2,1111,1111,1111,1111,1,1,1111,1111,101,1111,1111,2,2,2,2,2,5,2,2,2,1,2,2,1111,1111,1111,1111,4916,19,76700,58,1317,1878,27,1
88,16940,0,1,1,1,0,2,1,31,1,1111,1111,1111,135000,2,1111,1111,1111,1111,1,1,1111,1111,121,1111,1111,2,5,2,4,5,8,2,4,1,5,2,4,1111,1111,1111,1111,5283,11,76700,138,1702,1910,19,1
89,16940,0,1,0,0,0,2,1,32,1,1111,1111,1111,25000,2,1111,1111,1111,1111,1,1,1111,1111,25,1111,1111,2,5,2,4,3,8,2,4,2,5,2,4,1111,1111,1111,1111,4344,45,76700,64,922,2286,55,1
90,16940,0,2,1,2,0,2,1,32,1,1111,1111,1111,45000,2,1111,1111,1111,1111,1,1,1111,1111,69,1111,1111,2,1,2,2,5,5,2,2,2,1,2,2,1111,1111,1111,1111,8158,9,76700,113,2682,3341,23,1
91,16940,4,1,1,2,0,2,1,2,2,1111,1111,1111,35000,2,1111,1111,1111,1111,1,1,1111,1111,198,1111,1111,2,2,1,1,5,5,1,1,1,2,1,1,1111,1111,1111,1111,5283,11,76700,138,1702,1910,19,1
92,16940,4,1,1,2,0,2,1,32,2,1111,1111,1111,95000,2,1111,1111,1111,1111,1,1,1111,1111,126,1111,1111,2,2,2,2,5,5,2,2,2,1,2,2,1111,1111,1111,1111,5283,11,76700,138,1702,1910,19,1
93,16940,4,1,1,1,0,2,1,32,2,1111,1111,1111,35000,3,1111,1111,1111,1111,1,1,1111,1111,39,1111,1111,2,5,2,4,5,8,2,4,1,5,2,4,1111,1111,1111,1111,1866,18,76700,96,655,897,58,0
94,16940,0,1,1,2,0,2,1,2,1,1111,1111,1111,35000,2,1111,1111,1111,1111,1,1,1111,1111,93,1111,1111,2,2,2,2,5,5,2,2,2,1,2,2,1111,1111,1111,1111,1866,18,76700,96,655,897,58,1
95,16940,0,1,1,0,0,2,1,2,1,1111,1111,1111,55000,2,1111,1111,1111,1111,1,1,1111,1111,45,1111,1111,2,5,2,4,5,8,2,4,2,5,1,4,1111,1111,1111,1111,4351,15,76700,104,1042,1504,40,1
96,16940,4,1,1,2,0,2,1,32,2,1111,1111,1111,75000,2,1111,1111,1111,1111,1,1,1111,1111,117,1111,1111,2,2,2,2,5,5,2,2,2,1,2,2,1111,1111,1111,1111,4351,15,76700,104,1042,1504,40,1
97,16940,4,1,1,1,0,2,1,32,2,1111,1111,1111,35000,2,1111,1111,1111,1111,1,1,1111,1111,87,1111,1111,2,5,2,4,5,8,2,4,1,5,2,4,1111,1111,1111,1111,5283,11,76700,138,1702,1910,19,1
98,16940,0,1,1,1,0,2,1,32,1,1111,1111,1111,215000,2,1111,1111,1111,1111,1,3,1111,1111,121,1111,1111,2,5,2,4,5,8,2,4,1,5,2,4,1111,1111,1111,1111,7965,17,76700,128,2462,3075,38,1
99,16940,0,1,1,0,0,2,1,32,1,1111,1111,1111,45000,2,1111,1111,1111,1111,1,1,1111,1111,28,1111,1111,2,5,2,4,5,8,2,4,2,5,2,4,1111,1111,1111,1111,6174,32,76700,53,1515,2251,27,1
100,16940,4,1,1,2,0,2,1,2,2,1111,1111,1111,35000,2,1111,1111,1111,1111,1,1,1111,1111,152,1111,1111,2,2,2,2,5,5,2,2,2,1,2,2,1111,1111,1111,1111,5283,11,76700,138,1702,1910,19,1
101,16940,0,1,0,2,0,2,1,32,1,1111,1111,1111,65000,2,1111,1111,1111,1111,1,1,1111,1111,105,1111,1111,2,2,2,2,3,3,2,2,2,1,2,2,1111,1111,1111,1111,8555,17,76700,111,2040,2810,38,1
102,99999,4,2,1,0,0,2,1,32,2,1111,1111,1111,75000,2,1111,1111,1111,1111,1,1,1111,1111,92,1111,1111,2,1,2,2,5,5,2,2,2,2,2,2,1111,1111,1111,1111,6987,19,79700,112,1446,2284,25,1
103,16940,4,0,1,2,0,2,1,32,2,1111,1111,1111,55000,2,1111,1111,1111,1111,1,1,1111,1111,136,1111,1111,1,1,2,2,5,5,2,2,2,1,2,2,1111,1111,1111,1111,3717,36,76700,92,1006,1347,40,1
104,16940,4,1,1,2,0,2,1,32,2,1111,1111,1111,65000,2,1111,1111,1111,1111,1,1,1111,1111,117,1111,1111,2,2,2,2,5,5,2,2,2,1,2,2,1111,1111,1111,1111,4351,15,76700,104,1042,1504,40,1
105,16940,4,1,1,1,0,2,1,32,2,1111,1111,1111,35000,3,1111,1111,1111,1111,1,1,1111,1111,54,1111,1111,2,5,2,4,5,8,2,4,1,5,2,4,1111,1111,1111,1111,8158,9,76700,113,2682,3341,23,0
106,16940,4,1,1,2,0,2,1,2,2,1111,1111,1111,55000,2,1111,1111,1111,1111,1,1,1111,1111,156,1111,1111,2,2,2,2,5,5,2,2,2,1,2,2,1111,1111,1111,1111,4351,15,76700,104,1042,1504,40,1
107,16940,4,1,1,0,0,2,1,32,2,1111,1111,1111,55000,2,1111,1111,1111,1111,1,1,1111,1111,37,1111,1111,2,5,2,4,5,8,2,4,2,5,2,4,1111,1111,1111,1111,3717,36,76700,92,1006,1347,40,1
108,16940,4,1,1,1,0,2,1,32,2,1111,1111,1111,25000,2,1111,1111,1111,1111,1,1,1111,1111,95,1111,1111,2,5,2,4,5,8,2,4,1,5,2,4,1111,1111,1111,1111,2631,22,76700,123,871,1330,72,1
109,16940,4,1,2,2,0,2,1,32,2,1111,1111,1111,45000,2,1111,1111,1111,1111,1,1,1111,1111,132,1111,1111,2,2,2,2,5,2,2,2,1,2,2,2,1111,1111,1111,1111,6053,21,76700,96,1425,2501,56,1
110,16940,4,0,1,0,0,2,1,32,2,1111,1111,1111,15000,2,1111,1111,1111,1111,1,1,1111,1111,30,1111,1111,1,5,2,4,5,8,2,4,2,5,2,4,1111,1111,1111,1111,6053,21,76700,96,1425,2501,56,1
111,16940,4,2,1,2,0,2,1,32,2,1111,1111,1111,95000,2,1111,1111,1111,1111,1,1,1111,1111,83,1111,1111,2,1,1,1,5,5,1,1,1,2,1,1,1111,1111,1111,1111,4237,5,76700,117,1459,1812,23,1
112,16940,4,0,1,0,0,2,1,32,2,1111,1111,1111,35000,2,1111,1111,1111,1111,1,1,1111,1111,65,1111,1111,1,5,1,4,5,8,1,4,2,5,1,4,1111,1111,1111,1111,2631,22,76700,123,871,1330,72,1
113,16940,0,1,1,2,0,2,1,31,1,1111,1111,1111,185000,2,1111,1111,1111,1111,1,1,1111,1111,89,1111,1111,2,2,2,2,5,5,2,2,1,2,2,2,1111,1111,1111,1111,4237,5,76700,117,1459,1812,23,1
114,16940,0,0,1,0,0,2,1,32,1,1111,1111,1111,65000,2,1111,1111,1111,1111,1,1,1111,1111,60,1111,1111,1,5,2,4,5,8,2,4,2,5,2,4,1111,1111,1111,1111,3273,29,76700,55,621,1617,76,1
115,16940,0,0,1,1,0,2,1,1,1,1111,1111,1111,85000,2,1111,1111,1111,1111,1,3,1111,1111,109,1111,1111,1,5,2,4,5,8,2,4,1,5,2,4,1111,1111,1111,1111,3717,36,76700,92,1006,1347,40,1
116,16940,4,0,1,1,0,2,1,2,2,1111,1111,1111,45000,2,1111,1111,1111,1111,1,1,1111,1111,131,1111,1111,1,5,2,4,5,8,2,4,1,5,2,4,1111,1111,1111,1111,2631,22,76700,123,871,1330,72,1
117,16940,4,2,2,2,0,2,1,2,2,1111,1111,1111,25000,2,1111,1111,1111,1111,1,1,1111,1111,91,1111,1111,1,2,2,2,1,5,2,2,2,1,2,2,1111,1111,1111,1111,7965,17,76700,128,2462,3075,38,1
118,16940,4,1,1,0,0,2,1,32,2,1111,1111,1111,25000,2,1111,1111,1111,1111,1,1,1111,1111,51,1111,1111,2,5,2,4,5,8,2,4,2,5,2,4,1111,1111,1111,1111,7965,17,76700,128,2462,3075,38,1
119,16940,4,1,1,2,0,2,1,32,2,1111,1111,1111,55000,2,1111,1111,1111,1111,1,1,1111,1111,98,1111,1111,2,2,2,2,5,5,2,2,1,2,2,2,1111,1111,1111,1111,7965,17,76700,128,2462,3075,38,1
