,Unnamed: 0,derived_msa-md,derived_loan_product_type,derived_ethnicity,derived_race,derived_sex,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,hoepa_status,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,income,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,submission_of_application,initially_payable_to_institution,aus-1,denial_reason-1,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,action_taken
630,630,40140,2,1,1,2,0,2,3,32,1,2,2,2,365000,3,2,2,2,2,1,1,3,5,125,3,9,2,2,2,2,5,5,2,2,1,2,2,2,2,1,6,3,12896,41,69700,141,3769,4564,23,1
683,683,36084,0,1,1,2,1,2,1,32,1,2,2,2,485000,3,2,2,2,2,1,1,3,5,143,3,9,2,2,1,1,5,5,1,1,1,2,1,1,2,1,1,10,6388,70,111700,76,1342,1854,20,0
20,20,31084,0,0,1,2,1,2,1,31,1,2,2,2,395000,2,2,2,2,2,1,1,3,5,91,7,7,1,1,2,2,5,5,2,2,1,2,2,2,1,1,1,10,6048,51,73100,118,778,903,57,0
870,870,31084,4,1,1,0,0,2,1,4,2,2,1,2,155000,3,2,2,2,2,1,1,3,5,109,8,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,6,9,5875,79,73100,80,862,1123,47,1
242,242,31084,1,0,1,1,0,2,2,32,1,2,2,2,485000,3,2,2,2,2,1,1,3,5,200,8,10,1,5,2,4,5,8,2,4,1,5,2,4,2,1,6,10,3720,90,73100,73,441,819,50,1
50,50,31084,0,1,1,1,9,2,1,32,1,2,2,1,415000,2,2,2,1,2,1,3,3,5,1130,3,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,2,10,3965,97,73100,67,325,872,55,0
162,162,31084,0,0,1,0,0,2,1,1,1,2,2,2,425000,3,2,1,2,2,1,3,3,5,656,2,10,1,5,2,4,5,8,2,4,2,5,2,4,2,1,6,10,3980,97,73100,64,149,615,58,1
915,915,31084,4,1,1,1,71,2,1,31,2,2,1,2,125000,2,2,1,2,2,1,1,3,5,195,3,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,6,10,4181,46,73100,131,841,1034,59,0
441,441,40140,0,0,1,0,5,2,1,1,1,2,2,2,565000,3,2,2,2,2,1,1,3,5,142,1,10,1,5,2,4,5,8,2,4,2,5,2,4,2,1,6,10,6622,52,69700,184,1468,1891,15,0
867,867,31084,4,1,1,0,71,2,1,4,2,2,1,2,35000,2,2,1,2,2,1,1,3,5,75,1,10,2,5,2,4,5,8,2,4,2,5,2,4,2,1,6,10,4859,74,73100,94,682,826,47,0
731,731,31084,0,0,1,1,6,2,1,1,1,2,2,2,405000,3,2,2,2,2,1,1,3,5,143,3,10,1,5,2,4,5,8,2,4,1,5,2,4,2,1,6,10,5210,89,73100,113,786,1082,62,0
1089,1089,11244,4,1,1,0,0,2,1,31,2,2,1,2,55000,2,2,1,2,2,1,1,3,5,147,2,10,2,5,2,4,5,8,2,4,2,5,2,4,2,1,6,10,5396,42,97900,150,1528,1716,25,0
970,970,41740,4,1,1,2,71,2,1,1,2,2,1,2,465000,2,2,1,2,2,1,1,3,5,269,3,9,2,2,2,2,5,5,2,2,1,2,2,2,2,1,6,10,6954,34,86300,102,1930,2609,32,0
1064,1064,11244,4,1,1,1,0,2,1,4,2,2,1,2,245000,3,2,1,2,2,1,1,3,5,372,1,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,6,10,10329,49,97900,161,2274,2645,13,1
1519,1519,42220,4,1,1,2,0,2,1,2,2,2,1,2,65000,3,2,2,2,2,1,1,3,5,51,9,8,2,2,2,2,5,5,2,2,1,2,2,2,1,1,6,1,1994,19,93300,93,557,1912,47,1
