derived_msa-md,derived_loan_product_type,derived_ethnicity,derived_race,derived_sex,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,hoepa_status,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,submission_of_application,initially_payable_to_institution,aus-1,denial_reason-1,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,action_taken
0.35300353003530033,0.0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004096004915521362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.5,0.3333333333333333,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.008006991552530266,0.4421624804070728,0.10583551812310385,0.7682008368200837,0.6641651822100594,0.7292292823733209,0.5341728899190826,0.5605777408762227,0.0
0.25540255402554024,0.0,1.0,0.5,0.5,0.0,1.0,0.0,0.967741935483871,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.008032823876271048,1.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.009622887191709388,0.008108108108108109,0.10089250952514413,0.3076923076923077,0.5,1.0,0.09302325581395349,0.16279069767441862,0.5,1.0,0.0,0.8,0.5,1.0,0.0,0.0,0.0045045045045045045,0.00010978468656234444,0.6518467766747281,0.30481807744752687,0.8184100418410042,0.459974084359332,0.7881691967100772,0.5678469631444738,0.26967311574913355,0.0
0.35980359803598033,0.0,0.5,1.0,0.5,0.05277777777777778,1.0,0.0,1.0258064516129033,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.008149657343952585,0.5,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.0050450450450450456,0.012252252252252252,0.07692307692307693,0.15384615384615385,0.5,0.3333333333333333,0.023255813953488372,0.09302325581395349,0.5,0.3333333333333333,0.0,0.0,0.5,0.3333333333333333,0.0007207207207207207,0.0007207207207207207,0.0,0.008108108108108109,0.1756892002547539,0.04571428571428571,0.7782426778242678,0.5232067510548523,0.21084540249242167,0.20963721960675713,0.5526315789473684,1.0
0.23404234042340422,0.07999999999999996,0.0,1.0,0.5,0.022222222222222223,1.0,0.06666666666666665,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0017781070568623839,0.5,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.012252252252252252,0.0009009009009009009,0.0,0.0,0.5,0.3333333333333333,0.018604651162790697,0.09302325581395349,0.5,0.3333333333333333,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.0032432432432432435,0.008108108108108109,0.2095714675643709,1.082766917293233,0.8547280334728034,0.046413502109704685,0.06022229706972046,0.20160620326779283,0.7263157894736842,1.0
0.25540255402554024,0.4,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.004074828671976292,1.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.0009009009009009009,0.0,0.07692307692307693,0.07692307692307693,1.0,0.6666666666666667,0.046511627906976744,0.046511627906976744,1.0,0.6666666666666667,0.0,0.2,1.0,0.6666666666666667,0.0,0.001801801801801802,0.0009009009009009009,0.001801801801801802,0.34546447093076155,0.9259147869674185,0.8184100418410042,0.3755274261603375,0.36712697878073425,0.37164220437551926,0.763157894736842,0.0
0.35300353003530033,0.0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004111635725322176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.5,0.3333333333333333,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.009708472289961224,0.4240581395361291,0.07466920061362436,0.7682008368200837,0.616130438350146,0.7730996577632867,0.5149428055432411,0.6164302467976454,0.0
0.25540255402554024,0.2,0.0,0.5,1.0,0.0,1.0,0.0,0.0967741935483871,1.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,1.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.001801801801801802,0.0009009009009009009,0.0,0.0,0.5,0.3333333333333333,0.09302325581395349,0.09302325581395349,0.5,0.3333333333333333,0.2,0.0,0.5,0.3333333333333333,0.0,0.0,0.0045045045045045045,0.0009009009009009009,0.3506505322536621,0.0712781954887218,0.8184100418410042,0.40506329113924044,0.4408891882788818,0.4176128496261423,0.75,0.0
0.25540255402554024,0.0,0.5,0.5,0.0,0.013888888888888888,1.0,0.0,1.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0,0.0070383404334135955,1.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,1.0,0.001801801801801802,0.0036036036036036037,0.0009009009009009009,0.008108108108108109,0.07692307692307693,0.3076923076923077,0.5,1.0,0.09302325581395349,0.16279069767441862,0.5,1.0,0.2,0.8,0.5,1.0,0.0,0.0,0.0009009009009009009,0.008108108108108109,0.34209808024747523,0.19538847117794483,0.8184100418410042,0.49367088607594933,0.3189626136746379,0.382719468291332,0.513157894736842,1.0
0.14860148601486015,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.008149657343952585,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.3076923076923077,0.5,1.0,0.09302325581395349,0.16279069767441862,0.5,1.0,0.2,0.8,0.5,1.0,1.0,1.0,1.0,1.0,0.29087435174233467,0.9908771929824561,1.0,0.16455696202531644,0.10272819131020546,0.294378288562725,1.0,0.0
0.14860148601486015,0.4,0.0,1.0,0.5,0.0,1.0,0.3333333333333333,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.012965363956288202,1.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.0009009009009009009,0.001801801801801802,0.0,0.0,0.5,0.3333333333333333,0.046511627906976744,0.09302325581395349,0.5,0.3333333333333333,0.0,0.0,0.5,0.3333333333333333,0.0009009009009009009,0.001801801801801802,0.0,0.002702702702702703,0.6475297971067238,0.5889724310776943,1.0,0.34177215189873417,0.24486359043448971,0.1924674605372473,0.40789473684210525,0.0
0.37533312463370383,0.0,1.0,0.5,0.0,0.0,1.0,0.0,1.4694528747881928,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0043407107236330565,1.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.0,0.008108108108108109,0.07692307692307693,0.3076923076923077,1.2832864367917995,1.0,0.09302325581395349,0.16279069767441862,1.32383423619906,1.0,0.2,0.8,1.1933396721516185,1.0,0.0,0.0,0.0,0.004350710665865627,1.1064933732848292,0.015495729935550477,0.7602538237407884,0.5962888980428375,1.089456440341844,1.0651721561278253,0.2700548218650838,0.0
0.14860148601486015,0.0,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0,0.0074087794035932585,1.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,1.0,0.001801801801801802,0.0036036036036036037,0.0009009009009009009,0.0009009009009009009,0.07692307692307693,0.07692307692307693,0.5,0.3333333333333333,0.09302325581395349,0.09302325581395349,0.5,0.3333333333333333,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.0009009009009009009,0.0045045045045045045,0.5380766081339278,0.09022556390977443,1.0,0.4852320675105485,0.6022229706972044,0.5663251176959291,0.43421052631578944,0.0
0.25540255402554024,0.4,0.5,0.0,0.5,0.0,1.0,0.3333333333333333,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.012965363956288202,1.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.001801801801801802,0.008108108108108109,0.07692307692307693,0.3076923076923077,0.5,1.0,0.046511627906976744,0.16279069767441862,0.5,1.0,0.0,0.8,0.5,1.0,0.0,0.0,0.001801801801801802,0.008108108108108109,0.5293421890637795,0.15598997493734335,0.8184100418410042,0.48101265822784806,0.5143145840350286,0.521185267238992,0.4605263157894737,1.0
0.3334833348333483,0.4,1.0,0.0,0.5,0.09166666666666666,1.0,0.3333333333333333,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0058529357288386735,0.5,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.0005405405405405408,0.008108108108108109,0.07692307692307693,0.3076923076923077,0.5,1.0,0.046511627906976744,0.16279069767441862,0.5,1.0,0.0,0.8,0.5,1.0,0.0,0.0,0.0014414414414414417,0.008108108108108109,0.2918023837685379,0.42393984962406017,0.7782426778242678,0.39915611814345986,0.4499831593129,0.425976183882581,0.513157894736842,1.0
0.25540255402554024,0.0,1.0,0.5,0.5,0.986111111111111,1.0,0.0,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.01889238747916281,0.5,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.001801801801801802,0.0,0.07692307692307693,0.0,0.5,0.3333333333333333,0.09302325581395349,0.09302325581395349,0.5,0.3333333333333333,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.008108108108108109,0.24101537621690475,0.1601002506265664,0.8184100418410042,0.7594936708860759,0.2805658470865611,0.2514538908889504,1.0,1.0
0.44524445244452443,0.0,0.5,1.0,0.0,0.022222222222222223,1.0,0.0,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.010298203370994628,0.5,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.001801801801801802,0.007207207207207207,0.07692307692307693,0.07692307692307693,0.5,0.3333333333333333,0.0,0.14883720930232558,0.5,0.3333333333333333,0.2,0.2,0.5,0.3333333333333333,0.0,0.0,0.0045045045045045045,0.008108108108108109,0.7845509962696753,0.06418045112781955,0.6329707112970712,0.6455696202531646,0.9128326035702257,0.9370811409581833,0.5315789473684209,1.0
0.27780331506197287,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.012576553729144591,1.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.003080956386396825,0.0007741092573643217,0.0,0.0,0.5,0.3333333333333333,0.27562859960556096,0.09302325581395349,0.5,0.3333333333333333,0.2,0.2,0.5,0.3333333333333333,0.0,0.0019880186434997993,0.001022077767781238,0.00393812088057576,0.43991775363667335,0.19310241871578138,0.8095184252070297,0.22305023130597096,0.46212410848416247,0.514538733983665,0.775161860054204,0.0
0.35785513153800275,0.504755193607176,1.0,0.0,1.0,0.0,1.0,0.47329717519150266,1.699431748931194,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.005599300897025069,1.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.007760426917854463,0.0,0.11116332652438944,0.0,0.5,0.3333333333333333,0.046511627906976744,0.16021453754250423,0.5,0.3333333333333333,0.0,0.3425165203520486,0.5,0.3333333333333333,0.0,0.0,0.0,0.007780682023475528,0.2533836048978099,0.5916130866125806,0.7814884158927748,0.43473259005425924,0.1912431017040127,0.3578668963427211,0.874479358154127,0.0
0.37561823004752803,0.72776432680783,0.0,0.0,1.0,0.0,1.0,0.6560501571058865,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0027759994376662343,1.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.013011613247502172,0.005718706344383434,0.827762868061659,0.8311013707559022,0.5,0.3333333333333333,0.046511627906976744,0.046511627906976744,0.5,0.3333333333333333,0.4489705131250096,0.0,0.5,0.3333333333333333,0.0,0.0,0.008132892837814232,0.005825308069037025,0.5464872662359896,0.6760950238857317,0.7311140380814267,0.007696306309241019,0.00679272939076811,0.5393002236476516,1.0112592940822036,0.0
0.18948189481894817,0.7200000000000001,1.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.013409890720503796,1.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.001801801801801802,0.008108108108108109,0.07692307692307693,0.3076923076923077,0.5,1.0,0.046511627906976744,0.16279069767441862,0.5,1.0,0.2,0.8,0.5,1.0,0.0,0.001801801801801802,0.0007207207207207207,0.0012612612612612614,0.4714220726048586,0.794967418546366,0.9536401673640167,0.19493670886075945,0.27544627820815093,0.3007477153143174,0.5105263157894736,0.0
0.14860148601486015,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.967741935483871,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.01148360807556955,1.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.001801801801801802,0.007207207207207207,0.07692307692307693,0.0,0.5,0.3333333333333333,0.09302325581395349,0.11627906976744186,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,0.0,0.0036036036036036037,0.005405405405405405,0.7585297061231917,0.09213032581453633,1.0,0.4430379746835443,0.81003704951162,0.8321794516754362,0.4473684210526315,0.0
0.2712040463824903,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.013132357914566078,1.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.0034143437624939363,0.0006372094652149604,0.0,0.0,0.5,0.3333333333333333,0.28950322014701885,0.09302325581395349,0.5,0.3333333333333333,0.2,0.2,0.5,0.3333333333333333,0.0,0.0021360137342461196,0.0011319012786195801,0.0038550183260558637,0.4295383784012397,0.20239973953056692,0.8170029369147396,0.17401656802860804,0.4486275537288932,0.5108567714779626,0.7826771219424469,0.0
0.35300353003530033,0.4,0.5,0.0,1.0,0.027777777777777776,1.0,0.3333333333333333,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.01148360807556955,0.5,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.007207207207207207,0.0,0.07692307692307693,0.07692307692307693,1.0,0.3333333333333333,0.046511627906976744,0.046511627906976744,1.0,0.3333333333333333,0.2,0.0,1.0,0.3333333333333333,0.0,0.0,0.001801801801801802,0.008108108108108109,0.5144208898189429,0.4074185463659148,0.7682008368200837,0.3291139240506329,0.4587403166049175,0.5934644142896704,0.8157894736842105,1.0
0.14860148601486015,0.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0967741935483871,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0062974624930542695,1.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.0,0.007207207207207207,0.07692307692307693,0.07692307692307693,0.5,0.3333333333333333,0.09302325581395349,0.5348837209302325,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,0.0,0.0,0.008108108108108109,0.20271130925302522,0.8958395989974937,1.0,0.10126582278481011,0.033681374200067365,0.1395735253392412,1.0,0.0
0.14860148601486015,0.0,0.0,0.5,0.0,0.041666666666666664,1.0,0.0,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.015558436747545841,0.5,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.001801801801801802,0.008108108108108109,0.0,0.3076923076923077,0.5,1.0,0.09302325581395349,0.16279069767441862,0.5,1.0,0.2,0.8,0.5,1.0,0.0,0.0,0.0009009009009009009,0.008108108108108109,0.41524883995996725,0.2014035087719298,1.0,0.7215189873417721,0.45234085550690467,0.430351703129327,0.7368421052631579,1.0
0.35300353003530033,0.4,1.0,1.0,0.5,0.0,1.0,0.3333333333333333,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.008520096314132248,1.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.0009009009009009009,0.007207207207207207,0.07692307692307693,0.0,0.5,0.3333333333333333,0.046511627906976744,0.09302325581395349,0.5,0.3333333333333333,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.001801801801801802,0.002702702702702703,0.5005004094258939,0.47368421052631576,0.7682008368200837,0.28270042194092826,0.40114516672280226,0.5114926613126558,0.6447368421052632,0.0
0.35980359803598033,0.2,0.0,0.5,1.0,0.125,1.0,0.0,0.0,1.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.5,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.0009009009009009009,0.0,0.0,0.0,0.5,0.3333333333333333,0.09302325581395349,0.09302325581395349,0.5,0.3333333333333333,0.2,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.008108108108108109,0.5634610135565463,0.7190977443609022,0.7782426778242678,0.1772151898734177,0.31694173122263386,0.5945721406812517,0.9078947368421052,1.0
0.35300353003530033,0.4,0.5,0.0,0.0,0.0,1.0,0.3333333333333333,0.967741935483871,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0077792183737729215,0.5,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.007207207207207207,0.008108108108108109,0.07692307692307693,0.3076923076923077,0.5,1.0,0.046511627906976744,0.16279069767441862,0.5,1.0,0.2,0.8,0.5,1.0,0.0,0.0,0.0045045045045045045,0.008108108108108109,0.3434628332271859,0.2785964912280702,0.7682008368200837,0.40506329113924044,0.34826540922869653,0.39185821102187757,0.6578947368421052,1.0
