,derived_msa-md,derived_loan_product_type,derived_ethnicity,derived_race,derived_sex,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,hoepa_status,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,income,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,submission_of_application,initially_payable_to_institution,aus-1,denial_reason-1,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,action_taken
2799,1.0,0.0,1.0,1.0,1.0,0.986111111111111,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0025516713447307983,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.030236927928122506,1.0,1.0,0.07692307692307693,0.0,0.5,0.3333333333333333,0.09302325581395349,0.0,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,0.6315994166261546,0.09574468085106383,1.0,0.5197368421052632,0.7467915365938259,0.6178270849273144,0.5526315789473684,1.0
2803,0.16940169401694016,0.0,1.0,1.0,1.0,0.986111111111111,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.011737688185761675,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.030236927928122506,1.0,1.0,0.07692307692307693,0.0,0.5,0.3333333333333333,0.09302325581395349,0.0,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,0.3614000972289742,0.3829787234042553,0.9623588456712673,0.6052631578947368,0.3489420742282345,0.25765110941086455,0.5263157894736842,1.0
2962,0.16940169401694016,0.0,1.0,1.0,1.0,0.986111111111111,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.013779025261546313,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.03038811256776312,1.0,1.0,0.0,0.07692307692307693,0.5,0.3333333333333333,0.09302325581395349,0.0,0.5,0.3333333333333333,0.2,0.0,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,0.7744287797763733,0.18085106382978722,0.9623588456712673,0.8421052631578947,0.8539715574054804,0.5881790359602143,0.5,1.0
2965,1.0,0.8,1.0,1.0,1.0,0.986111111111111,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0045930084205154376,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.030334118053605755,1.0,1.0,0.07692307692307693,0.07692307692307693,0.5,0.3333333333333333,0.09302325581395349,0.09302325581395349,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,0.44657267865824013,0.26595744680851063,1.0,0.5460526315789473,0.3485952133194589,0.2997322111706197,0.5,1.0
3940,0.16940169401694016,0.4,1.0,1.0,1.0,0.027777777777777776,1.0,0.6666666666666667,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.015820362337330952,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.030182933413965145,0.001801801801801802,0.001801801801801802,0.0,0.07692307692307693,1.0,0.6666666666666667,0.09302325581395349,0.046511627906976744,1.0,0.6666666666666667,0.0,0.2,1.0,0.6666666666666667,0.0009009009009009009,0.0009009009009009009,0.0,0.008108108108108109,0.2427807486631016,0.1595744680851064,0.9623588456712673,0.7302631578947368,0.20360735345126604,0.14269319051262433,0.42105263157894735,1.0
4305,0.16220162201622015,0.2,1.0,1.0,1.0,0.986111111111111,1.0,0.3333333333333333,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.013779025261546313,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.029804971814863614,0.0009009009009009009,0.0009009009009009009,0.07692307692307693,0.0,0.5,0.3333333333333333,0.023255813953488372,0.09302325581395349,0.5,0.3333333333333333,0.2,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.008108108108108109,0.5918327661643169,0.10638297872340426,0.9510664993726474,0.6578947368421052,0.6420395421436004,0.47570772762050495,0.43421052631578944,1.0
4780,0.16940169401694016,0.8,1.0,1.0,1.0,0.0,1.0,0.0,0.03225806451612903,1.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,1.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.030172134511133673,0.0009009009009009009,0.0009009009009009009,0.0,0.07692307692307693,0.0,0.0,0.09302325581395349,0.046511627906976744,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.001801801801801802,0.0045045045045045045,0.002702702702702703,0.7931939718035974,0.09574468085106383,0.9623588456712673,0.7434210526315789,0.9302809573361082,0.6390589135424637,0.3026315789473684,0.0
5072,1.0,0.8,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0,0.0,0.001801801801801802,0.0036036036036036037,0.029675384980885944,0.001801801801801802,0.0009009009009009009,0.0,0.0,0.5,0.3333333333333333,0.09302325581395349,0.046511627906976744,0.5,0.3333333333333333,0.2,0.0,0.5,0.3333333333333333,0.0009009009009009009,0.0,0.0045045045045045045,0.008108108108108109,0.22780748663101602,0.20212765957446807,1.0,0.2631578947368421,0.08185917447103712,0.16660290742157613,0.3684210526315789,1.0
5873,1.0,0.6000000000000001,1.0,1.0,1.0,0.986111111111111,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.008165348303138555,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.029826569620526558,1.0,1.0,0.07692307692307693,0.0,0.5,0.3333333333333333,0.0,0.09302325581395349,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,0.2540593096742829,0.26595744680851063,1.0,0.6052631578947368,0.20499479708636836,0.21327467482785004,0.763157894736842,1.0
5925,0.16220162201622015,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.002041337075784639,1.0,0.0,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,1.0,0.0,0.0009009009009009009,0.001801801801801802,0.029621390466728584,0.006306306306306306,0.007207207207207207,0.0,0.07692307692307693,0.5,0.3333333333333333,0.0,0.09302325581395349,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,0.0,0.0045045045045045045,0.007207207207207207,0.32202236266407386,0.2127659574468085,0.9510664993726474,0.7828947368421052,0.2518210197710718,0.17788829380260138,0.5,0.0
