,derived_msa-md,derived_loan_product_type,derived_ethnicity,derived_race,derived_sex,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,hoepa_status,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,income,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,submission_of_application,initially_payable_to_institution,aus-1,denial_reason-1,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,action_taken
35,0.4090040900409004,0.0,0.5,0.5,1.0,0.986111111111111,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.10514541387024609,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.045308389359836304,0.75,0.6666666666666665,0.07692307692307693,0.07692307692307693,0.5,0.3333333333333333,0.19047619047619047,0.15384615384615385,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,1.0,1.0000000000000002,1.0,0.21346720119203888,0.08,0.5562913907284768,0.2606516290726817,0.32090265825205583,0.39926233287229135,0.39473684210526316,0.0
36,0.37100371003710036,0.25,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,0.12527964205816555,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.039462145571470326,0.75,0.6666666666666665,0.07692307692307693,0.07692307692307693,0.5,0.3333333333333333,0.19047619047619047,0.15384615384615385,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,1.0,0.0,1.0,0.2119771525880725,0.45,0.647682119205298,0.2556390977443609,0.2824631860776439,0.2664822498847395,0.631578947368421,0.0
41,0.4014040140401404,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.03225806451612903,0.0,1.0,1.0,1.0,0.06935123042505593,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.04296989184448991,0.75,1.0,0.0,0.3076923076923077,0.5,1.0,0.19047619047619047,0.2692307692307693,0.5,1.0,0.0,0.8,0.5,1.0,0.0,1.0,0.0,1.0,0.1335722141412708,0.81,0.4615894039735099,0.3383458646616541,0.12698412698412698,0.1449208544644229,0.22368421052631576,0.0
42,0.3108431084310843,0.0,0.5,0.5,1.0,1.0,1.0,0.0,0.03225806451612903,0.0,1.0,1.0,1.0,0.10514541387024609,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.03858520900321543,0.75,0.6666666666666665,0.07692307692307693,0.07692307692307693,0.5,0.3333333333333333,0.19047619047619047,0.15384615384615385,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,1.0,1.0000000000000002,1.0,0.13949693120942278,0.44,0.48410596026490066,0.24310776942355888,0.17307324536240198,0.18533886583679113,0.7236842105263157,0.0
52,0.11244112441124411,0.0,0.5,0.5,0.5,0.986111111111111,1.0,0.0,0.03225806451612903,0.0,0.0,1.0,1.0,0.049217002237136466,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.021046477638117508,0.75,0.6666666666666665,0.07692307692307693,0.07692307692307693,0.5,0.3333333333333333,0.19047619047619047,0.15384615384615385,0.5,0.3333333333333333,0.0,0.0,0.5,0.3333333333333333,0.0,1.0,1.0000000000000002,1.0,0.18920069535601516,0.36,0.6483443708609271,0.3208020050125313,0.38267355134825015,0.34485938220378054,0.3026315789473684,0.0
54,0.11244112441124411,0.0,0.5,0.5,0.5,1.0,1.0,0.0,0.03225806451612903,0.0,1.0,1.0,1.0,0.07158836689038031,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.02075416544869921,0.75,1.0,0.07692307692307693,0.3076923076923077,0.5,1.0,0.19047619047619047,0.2692307692307693,0.5,1.0,0.0,0.8,0.5,1.0,0.0,1.0,0.0,1.0,0.27736190442402525,0.36,0.6483443708609271,0.41353383458646614,0.3178427997705106,0.33487013984939296,0.2631578947368421,0.0
58,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.06487695749440717,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.02016954106986261,0.75,0.6666666666666665,0.0,0.07692307692307693,0.5,0.3333333333333333,0.19047619047619047,0.15384615384615385,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,1.0,0.0,1.0,0.12356760208606804,0.29,0.4291390728476821,0.2556390977443609,0.23082807420156817,0.4052558782849239,0.43421052631578944,0.0
60,0.11244112441124411,0.0,0.5,0.5,1.0,1.0,1.0,0.0,0.03225806451612903,0.0,1.0,1.0,1.0,0.10514541387024609,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.026015784858228586,0.75,0.6666666666666665,0.07692307692307693,0.07692307692307693,0.5,0.3333333333333333,0.19047619047619047,0.15384615384615385,0.5,0.3333333333333333,0.0,0.2,0.5,0.3333333333333333,0.0,1.0,0.0,1.0,0.16525348564941283,0.19,0.6483443708609271,0.47117794486215536,0.2587492828456684,0.2733978792070078,0.6578947368421052,0.0
64,0.4202042020420204,0.0,0.5,0.5,0.5,0.986111111111111,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.058165548098434,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.021923414206372404,0.75,1.0,0.07692307692307693,0.3076923076923077,0.5,1.0,0.19047619047619047,0.2692307692307693,0.5,1.0,0.0,0.8,0.5,1.0,0.0,1.0,0.0,1.0,0.15464575868308084,0.25,0.5794701986754967,0.2681704260651629,0.2027156244023714,0.45627785461810355,0.39473684210526316,0.0
67,0.3108431084310843,0.0,0.5,0.5,0.5,0.986111111111111,1.0,0.0,0.03225806451612903,0.0,1.0,1.0,1.0,0.0760626398210291,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.021631102016954108,0.75,1.0,0.07692307692307693,0.3076923076923077,0.5,1.0,0.19047619047619047,0.2692307692307693,0.5,1.0,0.0,0.8,0.5,1.0,0.0,1.0,0.2,1.0,0.18685919040692517,0.64,0.48410596026490066,0.3057644110275689,0.1927710843373494,0.18149684954664205,0.6842105263157894,0.0
